#Start Time,End Time,Experiment,Flux Type,Flags,User Experiment Name,User Filename,Options,BGStart,BGEnd,JSON Type,Spacecraft,IDSEP Path,Location,Species
2001-04-01 14:45:00,2001-04-02 23:00:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-04-02 23:00:00,2001-04-09 15:50:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-04-09 15:50:00,2001-04-10 06:30:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-04-10 06:30:00,2001-04-12 11:30:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-04-12 11:30:00,2001-04-15 13:50:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-04-15 13:50:00,2001-04-18 02:05:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-04-18 02:05:00,2001-04-26 00:00:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-04-26 00:00:00,2001-04-30 06:55:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-04-30 06:55:00,2001-05-06 12:50:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-05-06 12:50:00,2001-05-13 10:55:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-05-13 10:55:00,2001-05-19 06:35:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-05-19 06:35:00,2001-05-24 11:40:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-05-24 11:40:00,2001-05-29 00:00:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-05-29 00:00:00,2001-06-04 16:30:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-06-04 16:30:00,2001-06-09 07:00:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-06-09 07:00:00,2001-06-15 15:55:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-06-15 15:55:00,2001-06-19 03:20:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-06-19 03:20:00,2001-06-19 23:50:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-06-19 23:50:00,2001-08-08 19:30:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-08-08 19:30:00,2001-08-13 23:40:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-08-13 23:40:00,2001-08-16 00:05:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-08-16 00:05:00,2001-08-31 17:20:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-08-31 17:20:00,2001-09-12 01:40:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-09-12 01:40:00,2001-09-15 00:25:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-09-15 00:25:00,2001-09-18 06:30:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
2001-09-18 06:30:00,2001-09-23 11:40:00,GOES-10,integral,IDSEPEnhancement,,,,,,observations,,./output/idsep/GOES-10_integral/csv,earth,protons
